module:input:0:its	module:input:0:nx	module:input:1:MaxAbsDiff	module:input:1:MaxRelDiff	module:input:1:TotalAbsDiff	module:input:1:iter	module:input:1:numElem	module:input:1:numNode	module:input:1:phase	module:pub_input::its	module:pub_input::nx	module:measure:time:time	module:output:0:MaxAbsDiff	module:output:0:MaxRelDiff	module:output:0:TotalAbsDiff
300	15	0.0078125	0.002270226133987308	0.03368514403700829	101	3375	4096	1	300	15	1.94886	0.00390625	0.0002870224125217646	0.02709980867803097
300	15	0.0078125	0.002270226133987308	0.03368514403700829	101	3375	4096	1	300	15	1.950934	0.00390625	0.0002870224125217646	0.02709980867803097
400	15	0.0078125	0.002270226133987308	0.03368514403700829	101	3375	4096	1	400	15	1.94583	0.00390625	0.0002870224125217646	0.02709980867803097
400	15	0.0078125	0.002270226133987308	0.03368514403700829	101	3375	4096	1	400	15	1.951734	0.00390625	0.0002870224125217646	0.02709980867803097
400	15	0.0078125	0.002270226133987308	0.03368514403700829	101	3375	4096	1	400	15	1.948425	0.00390625	0.0002870224125217646	0.02709980867803097
50	15	0.015625	0.0001317902351729572	0.0392179936170578	50	3375	4096	1	50	15	6e-06	0.015625	0.0001317902351729572	0.0392179936170578
50	15	0.015625	0.0001317902351729572	0.0392179936170578	50	3375	4096	1	50	15	6e-06	0.015625	0.0001317902351729572	0.0392179936170578
50	15	0.015625	0.0001317902351729572	0.0392179936170578	50	3375	4096	1	50	15	6e-06	0.015625	0.0001317902351729572	0.0392179936170578
500	15	0.0078125	0.002270226133987308	0.03368514403700829	101	3375	4096	1	500	15	1.948861	0.00390625	0.0002870224125217646	0.02709980867803097
500	15	0.0078125	0.002270226133987308	0.03368514403700829	101	3375	4096	1	500	15	1.953009	0.00390625	0.0002870224125217646	0.02709980867803097
500	15	0.0078125	0.002270226133987308	0.03368514403700829	101	3375	4096	1	500	15	1.952622	0.00390625	0.0002870224125217646	0.02709980867803097
600	15	0.0078125	0.002270226133987308	0.03368514403700829	101	3375	4096	1	600	15	1.948266	0.00390625	0.0002870224125217646	0.02709980867803097
600	15	0.0078125	0.002270226133987308	0.03368514403700829	101	3375	4096	1	600	15	1.948013	0.00390625	0.0002870224125217646	0.02709980867803097
600	15	0.0078125	0.002270226133987308	0.03368514403700829	101	3375	4096	1	600	15	1.949881	0.00390625	0.0002870224125217646	0.02709980867803097
100	20	0.013671875	0.002767992205917835	0.07353933900594711	100	8000	9261	1	100	20	6e-06	0.013671875	0.002767992205917835	0.07353933900594711
100	20	0.013671875	0.002767992205917835	0.07353933900594711	100	8000	9261	1	100	20	6e-06	0.013671875	0.002767992205917835	0.07353933900594711
100	20	0.013671875	0.002767992205917835	0.07353933900594711	100	8000	9261	1	100	20	6e-06	0.013671875	0.002767992205917835	0.07353933900594711
20	20	0.00299072265625	0.0007700459682382643	0.003479489823803306	20	8000	9261	1	20	20	7e-06	0.00299072265625	0.0007700459682382643	0.003479489823803306
20	20	0.00299072265625	0.0007700459682382643	0.003479489823803306	20	8000	9261	1	20	20	6e-06	0.00299072265625	0.0007700459682382643	0.003479489823803306
20	20	0.00299072265625	0.0007700459682382643	0.003479489823803306	20	8000	9261	1	20	20	6e-06	0.00299072265625	0.0007700459682382643	0.003479489823803306
200	20	0.009765625	2.172389395127539e-05	0.06366463750600815	162	8000	9261	1	200	20	2.29986	0.02734375	0.0002149456704501063	0.09581121802330017
200	20	0.009765625	2.172389395127539e-05	0.06366463750600815	162	8000	9261	1	200	20	2.301229	0.02734375	0.0002149456704501063	0.09581121802330017
200	20	0.009765625	2.172389395127539e-05	0.06366463750600815	162	8000	9261	1	200	20	2.302927	0.02734375	0.0002149456704501063	0.09581121802330017
30	20	0.015625	4.058805643580854e-05	0.02052950486540794	30	8000	9261	1	30	20	6e-06	0.015625	4.058805643580854e-05	0.02052950486540794
30	20	0.015625	4.058805643580854e-05	0.02052950486540794	30	8000	9261	1	30	20	6e-06	0.015625	4.058805643580854e-05	0.02052950486540794
30	20	0.015625	4.058805643580854e-05	0.02052950486540794	30	8000	9261	1	30	20	6e-06	0.015625	4.058805643580854e-05	0.02052950486540794
300	20	0.009765625	2.172389395127539e-05	0.06366463750600815	162	8000	9261	1	300	20	5.211896	0.0087890625	0.0002139830903615803	0.08570052683353424
300	20	0.009765625	2.172389395127539e-05	0.06366463750600815	162	8000	9261	1	300	20	5.216843	0.0087890625	0.0002139830903615803	0.08570052683353424
300	20	0.009765625	2.172389395127539e-05	0.06366463750600815	162	8000	9261	1	300	20	5.216112	0.0087890625	0.0002139830903615803	0.08570052683353424
400	20	0.009765625	2.172389395127539e-05	0.06366463750600815	162	8000	9261	1	400	20	5.213529	0.0087890625	0.0002139830903615803	0.08570052683353424
400	20	0.009765625	2.172389395127539e-05	0.06366463750600815	162	8000	9261	1	400	20	5.223201	0.0087890625	0.0002139830903615803	0.08570052683353424
400	20	0.009765625	2.172389395127539e-05	0.06366463750600815	162	8000	9261	1	400	20	5.213332	0.0087890625	0.0002139830903615803	0.08570052683353424
50	20	0.015625	0.001421794877387583	0.02630037069320679	50	8000	9261	1	50	20	6e-06	0.015625	0.001421794877387583	0.02630037069320679
50	20	0.015625	0.001421794877387583	0.02630037069320679	50	8000	9261	1	50	20	6e-06	0.015625	0.001421794877387583	0.02630037069320679
50	20	0.015625	0.001421794877387583	0.02630037069320679	50	8000	9261	1	50	20	6e-06	0.015625	0.001421794877387583	0.02630037069320679
500	20	0.009765625	2.172389395127539e-05	0.06366463750600815	162	8000	9261	1	500	20	5.207704	0.0087890625	0.0002139830903615803	0.08570052683353424
500	20	0.009765625	2.172389395127539e-05	0.06366463750600815	162	8000	9261	1	500	20	5.220586	0.0087890625	0.0002139830903615803	0.08570052683353424
500	20	0.009765625	2.172389395127539e-05	0.06366463750600815	162	8000	9261	1	500	20	5.218355	0.0087890625	0.0002139830903615803	0.08570052683353424
600	20	0.009765625	2.172389395127539e-05	0.06366463750600815	162	8000	9261	1	600	20	5.212674	0.0087890625	0.0002139830903615803	0.08570052683353424
600	20	0.009765625	2.172389395127539e-05	0.06366463750600815	162	8000	9261	1	600	20	5.216552	0.0087890625	0.0002139830903615803	0.08570052683353424
600	20	0.009765625	2.172389395127539e-05	0.06366463750600815	162	8000	9261	1	600	20	5.215577	0.0087890625	0.0002139830903615803	0.08570052683353424
100	22	0.046875	0.00176820217166096	0.1171048283576965	100	10648	12167	1	100	22	5e-06	0.046875	0.00176820217166096	0.1171048283576965
100	22	0.046875	0.00176820217166096	0.1171048283576965	100	10648	12167	1	100	22	6e-06	0.046875	0.00176820217166096	0.1171048283576965
100	22	0.046875	0.00176820217166096	0.1171048283576965	100	10648	12167	1	100	22	6e-06	0.046875	0.00176820217166096	0.1171048283576965
20	22	0.109375	0.000332930008880794	0.1204245686531067	20	10648	12167	1	20	22	6e-06	0.109375	0.000332930008880794	0.1204245686531067
20	22	0.109375	0.000332930008880794	0.1204245686531067	20	10648	12167	1	20	22	6e-06	0.109375	0.000332930008880794	0.1204245686531067
20	22	0.109375	0.000332930008880794	0.1204245686531067	20	10648	12167	1	20	22	6e-06	0.109375	0.000332930008880794	0.1204245686531067
200	22	0.015625	0.000441062991740182	0.09051930904388428	189	10648	12167	1	200	22	0.804046	0.013671875	0.0001413031131960452	0.09476426243782043
200	22	0.015625	0.000441062991740182	0.09051930904388428	189	10648	12167	1	200	22	0.804619	0.013671875	0.0001413031131960452	0.09476426243782043
200	22	0.015625	0.000441062991740182	0.09051930904388428	189	10648	12167	1	200	22	0.800542	0.013671875	0.0001413031131960452	0.09476426243782043
30	22	0.140625	1.527101449028123e-05	0.1711035966873169	30	10648	12167	1	30	22	6e-06	0.140625	1.527101449028123e-05	0.1711035966873169
30	22	0.140625	1.527101449028123e-05	0.1711035966873169	30	10648	12167	1	30	22	6e-06	0.140625	1.527101449028123e-05	0.1711035966873169
30	22	0.140625	1.527101449028123e-05	0.1711035966873169	30	10648	12167	1	30	22	6e-06	0.140625	1.527101449028123e-05	0.1711035966873169
300	22	0.015625	0.000441062991740182	0.09051930904388428	189	10648	12167	1	300	22	6.988548	0.0166015625	0.001108414609916508	0.1175129264593124
300	22	0.015625	0.000441062991740182	0.09051930904388428	189	10648	12167	1	300	22	6.982964	0.0166015625	0.001108414609916508	0.1175129264593124
300	22	0.015625	0.000441062991740182	0.09051930904388428	189	10648	12167	1	300	22	6.984651	0.0166015625	0.001108414609916508	0.1175129264593124
400	22	0.015625	0.000441062991740182	0.09051930904388428	189	10648	12167	1	400	22	6.982892	0.0166015625	0.001108414609916508	0.1175129264593124
400	22	0.015625	0.000441062991740182	0.09051930904388428	189	10648	12167	1	400	22	6.983603	0.0166015625	0.001108414609916508	0.1175129264593124
400	22	0.015625	0.000441062991740182	0.09051930904388428	189	10648	12167	1	400	22	6.982302	0.0166015625	0.001108414609916508	0.1175129264593124
50	22	0.03125	0.001174517092294991	0.09640537947416306	50	10648	12167	1	50	22	6e-06	0.03125	0.001174517092294991	0.09640537947416306
50	22	0.03125	0.001174517092294991	0.09640537947416306	50	10648	12167	1	50	22	6e-06	0.03125	0.001174517092294991	0.09640537947416306
50	22	0.03125	0.001174517092294991	0.09640537947416306	50	10648	12167	1	50	22	6e-06	0.03125	0.001174517092294991	0.09640537947416306
500	22	0.015625	0.000441062991740182	0.09051930904388428	189	10648	12167	1	500	22	6.979363	0.0166015625	0.001108414609916508	0.1175129264593124
500	22	0.015625	0.000441062991740182	0.09051930904388428	189	10648	12167	1	500	22	6.990398	0.0166015625	0.001108414609916508	0.1175129264593124
500	22	0.015625	0.000441062991740182	0.09051930904388428	189	10648	12167	1	500	22	6.981922	0.0166015625	0.001108414609916508	0.1175129264593124
600	22	0.015625	0.000441062991740182	0.09051930904388428	189	10648	12167	1	600	22	6.982312	0.0166015625	0.001108414609916508	0.1175129264593124
600	22	0.015625	0.000441062991740182	0.09051930904388428	189	10648	12167	1	600	22	7.000975	0.0166015625	0.001108414609916508	0.1175129264593124
600	22	0.015625	0.000441062991740182	0.09051930904388428	189	10648	12167	1	600	22	7.002594	0.0166015625	0.001108414609916508	0.1175129264593124
100	25	0.046875	0.0001216552700498141	0.1363112330436707	100	15625	17576	1	100	25	6e-06	0.046875	0.0001216552700498141	0.1363112330436707
100	25	0.046875	0.0001216552700498141	0.1363112330436707	100	15625	17576	1	100	25	6e-06	0.046875	0.0001216552700498141	0.1363112330436707
100	25	0.046875	0.0001216552700498141	0.1363112330436707	100	15625	17576	1	100	25	6e-06	0.046875	0.0001216552700498141	0.1363112330436707
20	25	0.0029296875	3.295960414106958e-05	0.00360159226693213	20	15625	17576	1	20	25	6e-06	0.0029296875	3.295960414106958e-05	0.00360159226693213
20	25	0.0029296875	3.295960414106958e-05	0.00360159226693213	20	15625	17576	1	20	25	6e-06	0.0029296875	3.295960414106958e-05	0.00360159226693213
20	25	0.0029296875	3.295960414106958e-05	0.00360159226693213	20	15625	17576	1	20	25	6e-06	0.0029296875	3.295960414106958e-05	0.00360159226693213
200	25	0.0234375	0.0004168215382378548	0.1915530860424042	200	15625	17576	1	200	25	6e-06	0.0234375	0.0004168215382378548	0.1915530860424042
200	25	0.0234375	0.0004168215382378548	0.1915530860424042	200	15625	17576	1	200	25	6e-06	0.0234375	0.0004168215382378548	0.1915530860424042
200	25	0.0234375	0.0004168215382378548	0.1915530860424042	200	15625	17576	1	200	25	6e-06	0.0234375	0.0004168215382378548	0.1915530860424042
30	25	2.6702880859375e-05	0.01864496804773808	3.068646037718281e-05	30	15625	17576	1	30	25	6e-06	2.6702880859375e-05	0.01864496804773808	3.068646037718281e-05
30	25	2.6702880859375e-05	0.01864496804773808	3.068646037718281e-05	30	15625	17576	1	30	25	6e-06	2.6702880859375e-05	0.01864496804773808	3.068646037718281e-05
30	25	2.6702880859375e-05	0.01864496804773808	3.068646037718281e-05	30	15625	17576	1	30	25	6e-06	2.6702880859375e-05	0.01864496804773808	3.068646037718281e-05
300	25	0.013671875	0.002175007946789265	0.1431253701448441	229	15625	17576	1	300	25	7.417718	0.025390625	0.0004806518845725805	0.226144015789032
300	25	0.013671875	0.002175007946789265	0.1431253701448441	229	15625	17576	1	300	25	7.423969	0.025390625	0.0004806518845725805	0.226144015789032
300	25	0.013671875	0.002175007946789265	0.1431253701448441	229	15625	17576	1	300	25	7.416679	0.025390625	0.0004806518845725805	0.226144015789032
400	25	0.013671875	0.002175007946789265	0.1431253701448441	229	15625	17576	1	400	25	11.210214	0.0107421875	0.0003734353522304446	0.156657412648201
400	25	0.013671875	0.002175007946789265	0.1431253701448441	229	15625	17576	1	400	25	11.181632	0.0107421875	0.0003734353522304446	0.156657412648201
400	25	0.013671875	0.002175007946789265	0.1431253701448441	229	15625	17576	1	400	25	11.187106	0.0107421875	0.0003734353522304446	0.156657412648201
50	25	0.015625	3.617114998633042e-05	0.05990748479962349	50	15625	17576	1	50	25	6e-06	0.015625	3.617114998633042e-05	0.05990748479962349
50	25	0.015625	3.617114998633042e-05	0.05990748479962349	50	15625	17576	1	50	25	6e-06	0.015625	3.617114998633042e-05	0.05990748479962349
50	25	0.015625	3.617114998633042e-05	0.05990748479962349	50	15625	17576	1	50	25	6e-06	0.015625	3.617114998633042e-05	0.05990748479962349
500	25	0.013671875	0.002175007946789265	0.1431253701448441	229	15625	17576	1	500	25	11.194191	0.0107421875	0.0003734353522304446	0.156657412648201
500	25	0.013671875	0.002175007946789265	0.1431253701448441	229	15625	17576	1	500	25	11.184522	0.0107421875	0.0003734353522304446	0.156657412648201
500	25	0.013671875	0.002175007946789265	0.1431253701448441	229	15625	17576	1	500	25	11.181359	0.0107421875	0.0003734353522304446	0.156657412648201
600	25	0.013671875	0.002175007946789265	0.1431253701448441	229	15625	17576	1	600	25	11.19516	0.0107421875	0.0003734353522304446	0.156657412648201
600	25	0.013671875	0.002175007946789265	0.1431253701448441	229	15625	17576	1	600	25	11.183779	0.0107421875	0.0003734353522304446	0.156657412648201
600	25	0.013671875	0.002175007946789265	0.1431253701448441	229	15625	17576	1	600	25	11.182169	0.0107421875	0.0003734353522304446	0.156657412648201
100	28	0.046875	0.000176403351360932	0.2387199401855469	100	21952	24389	1	100	28	6e-06	0.046875	0.000176403351360932	0.2387199401855469
100	28	0.046875	0.000176403351360932	0.2387199401855469	100	21952	24389	1	100	28	6e-06	0.046875	0.000176403351360932	0.2387199401855469
100	28	0.046875	0.000176403351360932	0.2387199401855469	100	21952	24389	1	100	28	6e-06	0.046875	0.000176403351360932	0.2387199401855469
20	28	0.0625	0.0004532300808932632	0.07080459594726562	20	21952	24389	1	20	28	6e-06	0.0625	0.0004532300808932632	0.07080459594726562
20	28	0.0625	0.0004532300808932632	0.07080459594726562	20	21952	24389	1	20	28	6e-06	0.0625	0.0004532300808932632	0.07080459594726562
20	28	0.0625	0.0004532300808932632	0.07080459594726562	20	21952	24389	1	20	28	6e-06	0.0625	0.0004532300808932632	0.07080459594726562
200	28	0.0625	0.0002294881123816594	0.3615925312042236	200	21952	24389	1	200	28	6e-06	0.0625	0.0002294881123816594	0.3615925312042236
200	28	0.0625	0.0002294881123816594	0.3615925312042236	200	21952	24389	1	200	28	6e-06	0.0625	0.0002294881123816594	0.3615925312042236
200	28	0.0625	0.0002294881123816594	0.3615925312042236	200	21952	24389	1	200	28	6e-06	0.0625	0.0002294881123816594	0.3615925312042236
30	28	0.10546875	0.0125072356313467	0.1074871122837067	30	21952	24389	1	30	28	6e-06	0.10546875	0.0125072356313467	0.1074871122837067
30	28	0.10546875	0.0125072356313467	0.1074871122837067	30	21952	24389	1	30	28	6e-06	0.10546875	0.0125072356313467	0.1074871122837067
30	28	0.10546875	0.0125072356313467	0.1074871122837067	30	21952	24389	1	30	28	6e-06	0.10546875	0.0125072356313467	0.1074871122837067
300	28	0.01953125	0.0004224791482556611	0.2495294362306595	269	21952	24389	1	300	28	4.227451	0.046875	0.001859877724200487	0.2993341386318207
300	28	0.01953125	0.0004224791482556611	0.2495294362306595	269	21952	24389	1	300	28	4.230905	0.046875	0.001859877724200487	0.2993341386318207
300	28	0.01953125	0.0004224791482556611	0.2495294362306595	269	21952	24389	1	300	28	4.232695	0.046875	0.001859877724200487	0.2993341386318207
400	28	0.01953125	0.0004224791482556611	0.2495294362306595	269	21952	24389	1	400	28	16.522326	0.021484375	0.0008624300826340914	0.215006023645401
400	28	0.01953125	0.0004224791482556611	0.2495294362306595	269	21952	24389	1	400	28	16.519184	0.021484375	0.0008624300826340914	0.215006023645401
400	28	0.01953125	0.0004224791482556611	0.2495294362306595	269	21952	24389	1	400	28	16.517978	0.021484375	0.0008624300826340914	0.215006023645401
50	28	0.09375	0.01136650331318378	0.1761869639158249	50	21952	24389	1	50	28	6e-06	0.09375	0.01136650331318378	0.1761869639158249
50	28	0.09375	0.01136650331318378	0.1761869639158249	50	21952	24389	1	50	28	6e-06	0.09375	0.01136650331318378	0.1761869639158249
50	28	0.09375	0.01136650331318378	0.1761869639158249	50	21952	24389	1	50	28	6e-06	0.09375	0.01136650331318378	0.1761869639158249
500	28	0.01953125	0.0004224791482556611	0.2495294362306595	269	21952	24389	1	500	28	16.51794	0.021484375	0.0008624300826340914	0.215006023645401
500	28	0.01953125	0.0004224791482556611	0.2495294362306595	269	21952	24389	1	500	28	16.510168	0.021484375	0.0008624300826340914	0.215006023645401
500	28	0.01953125	0.0004224791482556611	0.2495294362306595	269	21952	24389	1	500	28	16.557256	0.021484375	0.0008624300826340914	0.215006023645401
600	28	0.01953125	0.0004224791482556611	0.2495294362306595	269	21952	24389	1	600	28	16.514629	0.021484375	0.0008624300826340914	0.215006023645401
600	28	0.01953125	0.0004224791482556611	0.2495294362306595	269	21952	24389	1	600	28	16.51322	0.021484375	0.0008624300826340914	0.215006023645401
600	28	0.01953125	0.0004224791482556611	0.2495294362306595	269	21952	24389	1	600	28	16.509567	0.021484375	0.0008624300826340914	0.215006023645401
100	30	0.0390625	0.001186160603538156	0.1598068326711655	100	27000	29791	1	100	30	6e-06	0.0390625	0.001186160603538156	0.1598068326711655
100	30	0.0390625	0.001186160603538156	0.1598068326711655	100	27000	29791	1	100	30	6e-06	0.0390625	0.001186160603538156	0.1598068326711655
100	30	0.0390625	0.001186160603538156	0.1598068326711655	100	27000	29791	1	100	30	6e-06	0.0390625	0.001186160603538156	0.1598068326711655
20	30	0.0625	4.655171142076142e-05	0.06262433528900146	20	27000	29791	1	20	30	6e-06	0.0625	4.655171142076142e-05	0.06262433528900146
20	30	0.0625	4.655171142076142e-05	0.06262433528900146	20	27000	29791	1	20	30	6e-06	0.0625	4.655171142076142e-05	0.06262433528900146
20	30	0.0625	4.655171142076142e-05	0.06262433528900146	20	27000	29791	1	20	30	6e-06	0.0625	4.655171142076142e-05	0.06262433528900146
200	30	0.0625	7.052556611597538e-05	0.2784542441368103	200	27000	29791	1	200	30	6e-06	0.0625	7.052556611597538e-05	0.2784542441368103
200	30	0.0625	7.052556611597538e-05	0.2784542441368103	200	27000	29791	1	200	30	6e-06	0.0625	7.052556611597538e-05	0.2784542441368103
200	30	0.0625	7.052556611597538e-05	0.2784542441368103	200	27000	29791	1	200	30	6e-06	0.0625	7.052556611597538e-05	0.2784542441368103
30	30	0.125	0.0006693672039546072	0.1506070494651794	30	27000	29791	1	30	30	6e-06	0.125	0.0006693672039546072	0.1506070494651794
30	30	0.125	0.0006693672039546072	0.1506070494651794	30	27000	29791	1	30	30	6e-06	0.125	0.0006693672039546072	0.1506070494651794
30	30	0.125	0.0006693672039546072	0.1506070494651794	30	27000	29791	1	30	30	6e-06	0.125	0.0006693672039546072	0.1506070494651794
300	30	0.03125	0.003967289347201586	0.2773951888084412	295	27000	29791	1	300	30	0.797983	0.0234375	0.0001516592456027865	0.2552264332771301
300	30	0.03125	0.003967289347201586	0.2773951888084412	295	27000	29791	1	300	30	0.798244	0.0234375	0.0001516592456027865	0.2552264332771301
300	30	0.03125	0.003967289347201586	0.2773951888084412	295	27000	29791	1	300	30	0.797861	0.0234375	0.0001516592456027865	0.2552264332771301
400	30	0.03125	0.003967289347201586	0.2773951888084412	295	27000	29791	1	400	30	16.774412	0.0322265625	0.0001000836127786897	0.3010803759098053
400	30	0.03125	0.003967289347201586	0.2773951888084412	295	27000	29791	1	400	30	16.783423	0.0322265625	0.0001000836127786897	0.3010803759098053
400	30	0.03125	0.003967289347201586	0.2773951888084412	295	27000	29791	1	400	30	16.783897	0.0322265625	0.0001000836127786897	0.3010803759098053
50	30	0.0625	0.0001327528152614832	0.2027058005332947	50	27000	29791	1	50	30	6e-06	0.0625	0.0001327528152614832	0.2027058005332947
50	30	0.0625	0.0001327528152614832	0.2027058005332947	50	27000	29791	1	50	30	6e-06	0.0625	0.0001327528152614832	0.2027058005332947
50	30	0.0625	0.0001327528152614832	0.2027058005332947	50	27000	29791	1	50	30	6e-06	0.0625	0.0001327528152614832	0.2027058005332947
500	30	0.03125	0.003967289347201586	0.2773951888084412	295	27000	29791	1	500	30	20.951592	0.03515625	0.003310584928840399	0.3102766871452332
500	30	0.03125	0.003967289347201586	0.2773951888084412	295	27000	29791	1	500	30	20.944492	0.03515625	0.003310584928840399	0.3102766871452332
500	30	0.03125	0.003967289347201586	0.2773951888084412	295	27000	29791	1	500	30	20.942053	0.03515625	0.003310584928840399	0.3102766871452332
600	30	0.03125	0.003967289347201586	0.2773951888084412	295	27000	29791	1	600	30	20.93575	0.03515625	0.003310584928840399	0.3102766871452332
600	30	0.03125	0.003967289347201586	0.2773951888084412	295	27000	29791	1	600	30	20.947808	0.03515625	0.003310584928840399	0.3102766871452332
600	30	0.03125	0.003967289347201586	0.2773951888084412	295	27000	29791	1	600	30	20.952065	0.03515625	0.003310584928840399	0.3102766871452332
100	35	0.078125	0.002037980128079653	0.3147234916687012	100	42875	46656	1	100	35	6e-06	0.078125	0.002037980128079653	0.3147234916687012
100	35	0.078125	0.002037980128079653	0.3147234916687012	100	42875	46656	1	100	35	6e-06	0.078125	0.002037980128079653	0.3147234916687012
100	35	0.078125	0.002037980128079653	0.3147234916687012	100	42875	46656	1	100	35	6e-06	0.078125	0.002037980128079653	0.3147234916687012
20	35	0.0625	0.001576214330270886	0.08350764960050583	20	42875	46656	1	20	35	6e-06	0.0625	0.001576214330270886	0.08350764960050583
20	35	0.0625	0.001576214330270886	0.08350764960050583	20	42875	46656	1	20	35	6e-06	0.0625	0.001576214330270886	0.08350764960050583
20	35	0.0625	0.001576214330270886	0.08350764960050583	20	42875	46656	1	20	35	6e-06	0.0625	0.001576214330270886	0.08350764960050583
200	35	0.041015625	0.0001046340839820914	0.3227866291999817	200	42875	46656	1	200	35	6e-06	0.041015625	0.0001046340839820914	0.3227866291999817
200	35	0.041015625	0.0001046340839820914	0.3227866291999817	200	42875	46656	1	200	35	6e-06	0.041015625	0.0001046340839820914	0.3227866291999817
200	35	0.041015625	0.0001046340839820914	0.3227866291999817	200	42875	46656	1	200	35	6e-06	0.041015625	0.0001046340839820914	0.3227866291999817
30	35	0.125	0.00367034669034183	0.1631086766719818	30	42875	46656	1	30	35	6e-06	0.125	0.00367034669034183	0.1631086766719818
